transaction_id,customer_id,merchant_id,transaction_amount,transaction_currency,transaction_date,payment_method,product_category,product_name,status,region,timestamp,ip_address,device_type
TXN-1016940,254019,MERCH-569577,37035.72,USD,2026-07-16,Cash,Beauty,Face Serum,Pending,US-West,2026-07-16 22:00:10,38.254.98.135,Desktop
TXN-1016941,412363,MERCH-066197,-1777.19,AUD,2026-07-26,Debit Card,Sports,Football,Refunded,India,2026-07-26 08:47:19,1.150.78.34,Desktop
TXN-1016942,479786,MERCH-392649,14118.17,AUD,2026-08-04,Debit Card,Beauty,Skin Cleanser,Completed,Asia-Pacific,2026-08-04 22:16:00,125.179.132.159,Tablet
TXN-1016943,957260,MERCH-579141,13486.39,INR,2026-08-17,Wallet,Beauty,Skin Cleanser,Completed,US-East,2026-08-17 07:32:38,228.128.38.51,Tablet
TXN-1016944,391230,MERCH-880887,21011.8,INR,2026-05-29,Credit Card,Clothing,Winter Jacket,Pending,US-East,2026-05-29 02:48:35,185.214.120.157,Tablet
TXN-1016945,344030,MERCH-100158,34601.74,GBP,2026-05-21,Bank Transfer,Beauty,,Pending,US-West,2026-05-21 05:53:26,7.42.58.237,Desktop
TXN-1016946,405634,MERCH-910721,43382.15,EUR,2026-08-06,Cash,Clothing,Running Shoes,Pending,US-East,2026-08-06 14:37:24,4.9.95.136,Desktop
TXN-1016947,731841,MERCH-036796,29381.32,AUD,2026-04-14,Debit Card,Electronics,Bluetooth Speaker,Completed,Latin America,2026-04-14 11:02:18,102.127.216.4,Desktop
TXN-1016948,240930,MERCH-364010,43869.05,USD,2026-04-24,Wallet,Home,Desk Lamp,Completed,Europe,2026-04-24 15:38:43,76.194.200.195,Tablet
TXN-1016949,583825,MERCH-115929,-4581.91,CAD,2026-04-15,Debit Card,Home,Coffee Maker,Refunded,Europe,2026-04-15 01:36:23,105.24.235.227,Tablet
TXN-1016950,656395,MERCH-756157,13361.43,INR,2026-04-23,Cash,Beauty,Face Serum,Completed,US-East,2026-04-23 19:51:33,53.144.176.55,Mobile
TXN-1016951,76037,MERCH-718905,17568.95,GBP,2026-06-14,Cash,Home,Coffee Maker,Pending,Latin America,2026-06-14 23:19:45,6.79.240.175,Tablet
TXN-1016952,657916,MERCH-770749,-1176.32,GBP,2026-05-10,Debit Card,Beauty,Face Serum,Refunded,US-East,2026-05-10 16:04:24,206.114.122.134,Desktop
TXN-1016953,380883,MERCH-320917,24464.06,INR,2026-07-12,Cash,Books,Python Programming,Completed,Latin America,2026-07-12 08:56:42,249.155.29.98,Desktop
TXN-1016954,66495,MERCH-751618,-2767.57,GBP,2026-06-28,Credit Card,Food,Protein Bars,Refunded,Asia-Pacific,2026-06-28 03:13:02,100.163.196.138,Desktop
TXN-1016955,824990,MERCH-627508,15023.95,EUR,2026-08-14,Credit Card,Home,Coffee Maker,Pending,Europe,2026-08-14 13:27:07,54.207.220.101,Mobile
TXN-1016956,862162,MERCH-807086,43634.61,GBP,2026-03-02,Credit Card,Electronics,Bluetooth Speaker,Pending,Europe,2026-03-02 22:17:00,63.15.162.126,Tablet
TXN-1016957,233426,MERCH-692375,36947.79,CAD,2026-04-04,Bank Transfer,Electronics,Wireless Headphones,Failed,US-West,2026-04-04 16:39:47,180.232.240.127,Desktop
TXN-1016958,790721,MERCH-023679,27450.17,AUD,2026-06-18,Cash,Sports,Football,Pending,US-West,2026-06-18 03:01:20,254.206.84.176,Desktop
TXN-1016959,363944,MERCH-237242,46671.79,EUR,2026-07-03,Bank Transfer,Home,Desk Lamp,Pending,US-East,2026-07-03 03:20:06,48.154.59.146,Tablet
TXN-1016960,,MERCH-530756,18161.35,AUD,2026-07-10,Cash,Books,Python Programming,Failed,Asia-Pacific,2026-07-10 05:42:25,31.170.213.149,Desktop
TXN-1016961,148139,MERCH-196783,-3039.59,AUD,2026-04-19,Wallet,Home,Desk Lamp,Refunded,US-East,2026-04-19 14:33:47,89.5.135.68,Desktop
TXN-1016962,55096,MERCH-633535,26885.26,GBP,2026-06-27,Bank Transfer,Electronics,Bluetooth Speaker,Completed,US-East,2026-06-27 21:07:42,225.139.112.118,Desktop
TXN-1016963,13309,MERCH-582433,28595.49,CAD,2026-03-06,Debit Card,Clothing,Winter Jacket,Completed,Latin America,2026-03-06 11:37:46,98.2.177.172,Tablet
TXN-1016964,269890,MERCH-026424,-3114.34,,2026-03-31,Bank Transfer,Home,Coffee Maker,Refunded,Asia-Pacific,2026-03-31 00:58:09,77.46.110.140,Mobile
TXN-1016965,856790,MERCH-858825,25676.4,GBP,2026-05-17,Credit Card,Food,Olive Oil,Completed,US-East,2026-05-17 17:40:12,174.228.227.13,Mobile
TXN-1016966,774715,MERCH-649722,40643.82,EUR,2026-07-15,Cash,Books,ML Handbook,Failed,Latin America,2026-07-15 13:00:29,142.87.6.152,Desktop
TXN-1016967,843293,MERCH-270505,8089.95,CAD,2026-07-15,Wallet,Home,Desk Lamp,Failed,Asia-Pacific,2026-07-15 17:07:02,16.238.25.76,Mobile
TXN-1016968,117537,MERCH-177354,-1534.83,INR,2026-08-19,Debit Card,Sports,Yoga Mat,Refunded,US-East,2026-08-19 10:19:59,179.247.157.29,Tablet
TXN-1016969,147623,MERCH-928176,36073.23,AUD,2026-05-30,Credit Card,Electronics,Wireless Headphones,Completed,US-East,2026-05-30 11:38:35,200.159.172.21,Desktop
TXN-1016970,48796,MERCH-251698,43104.43,GBP,2026-05-16,CC,Beauty,Face Serum,Completed,Latin America,2026-05-16 19:50:55,54.86.120.33,Desktop
TXN-1016971,662616,MERCH-356055,25456.65,CAD,2026-03-08,Debit Card,Food,Olive Oil,Pending,US-East,2026-03-08 01:33:04,2.11.125.125,Desktop
TXN-1016972,612595,MERCH-170267,2286.59,USD,2026-07-12,Credit Card,Food,Olive Oil,Pending,US-East,2026-07-12 14:48:36,12.207.166.215,Desktop
TXN-1016973,945241,MERCH-884360,-2605.1,GBP,2026-08-04,Cash,Clothing,Winter Jacket,Refunded,US-West,2026-08-04 17:49:40,233.103.163.155,Mobile
TXN-1016974,309167,MERCH-579669,8558.25,GBP,2026-05-02,Cash,Electronics,Wireless Headphones,Completed,India,2026-05-02 06:23:57,221.24.141.216,Desktop
TXN-1012582,460261,MERCH-409899,45553.57,AUD,2026-05-29,Debit Card,Clothing,Running Shoes,Pending,Latin America,2026-05-29 05:39:05,183.193.43.252,Desktop
TXN-1016976,973788,MERCH-421022,3226.94,EUR,2026-03-09,Cash,Beauty,Face Serum,Completed,Asia-Pacific,2026-03-09 18:14:47,184.158.22.70,Desktop
TXN-1016977,128614,MERCH-418058,46997.16,USD,2026-05-14,Bank Transfer,Beauty,Face Serum,Failed,US-East,2026-05-14 20:39:43,101.201.239.248,Mobile
TXN-1016978,896366,MERCH-235130,506.47,EUR,2026-04-02,Wallet,Food,Protein Bars,Failed,India,2026-04-02 09:04:01,105.188.235.27,Mobile
TXN-1016979,181056,MERCH-117670,47019.71,CAD,2026-06-18,Credit Card,Food,Olive Oil,Completed,Europe,2026-06-18 20:51:25,60.31.207.133,Tablet
TXN-1016980,932193,MERCH-113660,13736.26,CAD,2026-06-01,Debit Card,Electronics,Gaming Mouse,Pending,Asia-Pacific,2026-06-01 00:08:08,74.244.2.37,Desktop
TXN-1016981,102795,MERCH-912912,17529.14,USD,2026-08-11,Debit Card,Clothing,Running Shoes,Failed,,2026-08-11 00:32:37,141.79.22.133,Tablet
TXN-1016982,913474,MERCH-584489,38272.51,GBP,2026-06-04,Credit Card,Books,Python Programming,Completed,Latin America,2026-06-04 05:50:40,97.151.128.79,Desktop
TXN-1016983,450734,MERCH-972768,-117.57,INR,2026-05-19,Wallet,Beauty,Face Serum,Refunded,US-East,2026-05-19 22:01:23,93.181.133.240,Desktop
TXN-1016984,246482,MERCH-662604,13270.09,USD,2026-03-18,Wallet,Electronics,Wireless Headphones,,India,2026-03-18 16:21:13,187.221.213.148,Desktop
TXN-1016985,965331,MERCH-322898,4099.94,AUD,2026-04-21,Bank Transfer,Food,Protein Bars,Pending,US-West,2026-04-21 01:30:46,67.57.221.90,Tablet
TXN-1016986,319578,MERCH-110207,36856.77,CAD,2026-03-29,Bank Transfer,Food,,Failed,US-East,2026-03-29 20:52:35,123.74.33.250,Tablet
TXN-1016987,509543,MERCH-649773,47892.66,INR,2026-08-01,Bank Transfer,Sports,Football,Pending,Asia-Pacific,2026-08-01 16:13:40,137.50.49.81,Desktop
TXN-1016988,859736,MERCH-573478,-3835.92,GBP,2026-04-14,Cash,Food,Olive Oil,Refunded,Europe,2026-04-14 13:46:02,17.37.180.79,Desktop
TXN-1016989,4651,MERCH-579930,6213.82,AUD,2026-02-21,Credit Card,Books,ML Handbook,Completed,US-East,2026-02-21 08:13:55,151.135.105.1,Mobile
TXN-1016990,67404,MERCH-965408,-3105.25,EUR,2026-03-27,Wallet,Food,Olive Oil,Refunded,Latin America,2026-03-27 18:16:08,140.194.76.196,Tablet
TXN-1016991,934506,MERCH-816419,647.01,AUD,2026-08-17,Debit Card,Food,Protein Bars,Completed,Asia-Pacific,2026-08-17 09:37:57,134.235.100.35,Desktop
TXN-1016992,235363,MERCH-778515,5605.1,INR,2026-07-02,Bank Transfer,Home,Desk Lamp,Failed,India,2026-07-02 01:36:08,22.195.36.87,Mobile
TXN-1016993,564994,MERCH-950980,33579.53,CAD,2026-07-27,Credit Card,Home,Desk Lamp,Completed,US-East,2026-07-27 22:28:08,172.26.34.146,Mobile
TXN-1016994,603191,MERCH-705540,-1763.04,INR,2026-07-17,Bank Transfer,Food,Olive Oil,Refunded,US-West,2026-07-17 13:42:25,39.112.22.168,Mobile
TXN-1016995,920273,MERCH-467229,48836.8,AUD,2026-06-19,Cash,Sports,Yoga Mat,Completed,India,2026-06-19 18:49:05,61.202.198.194,Mobile
TXN-1016996,825668,MERCH-858030,32034.44,AUD,2026-04-14,Credit Card,Beauty,Skin Cleanser,Completed,Europe,2026-04-14 22:04:47,224.117.189.1,Mobile
TXN-1016997,995088,MERCH-698220,5415.04,CAD,2026-08-18,Wallet,Home,Desk Lamp,Completed,US-West,2026-08-18 08:56:41,250.176.11.115,Tablet
TXN-1016998,942857,MERCH-861216,-779.14,INR,2026-04-24,Debit Card,Clothing,Running Shoes,Refunded,Europe,2026-04-24 11:28:54,166.134.62.101,Tablet
TXN-1016999,998658,MERCH-055239,47595.88,INR,2026-06-06,Debit Card,Food,Protein Bars,Completed,US-East,2026-06-06 04:42:13,1.209.230.95,Mobile
TXN-1017000,827770,MERCH-496408,20714.59,AUD,2026-06-05,Cash,Clothing,Winter Jacket,Pending,US-East,2026-06-05 22:23:11,59.59.113.200,Desktop
TXN-1017001,700345,MERCH-844338,4435.29,AUD,2026-03-26,Bank Transfer,Home,Coffee Maker,Failed,Asia-Pacific,2026-03-26 21:47:18,166.52.175.145,Desktop
TXN-1017002,553223,MERCH-028439,38692.85,USD,2026-06-29,Cash,Sports,Football,Completed,US-West,2026-06-29 08:14:03,192.41.9.92,Desktop
TXN-1017003,758470,MERCH-759517,18412.76,INR,2026-02-26,Debit Card,Clothing,Running Shoes,Completed,Latin America,2026-02-26 03:28:24,24.207.110.192,Desktop
TXN-1017004,824365,MERCH-801118,595.53,USD,2026-05-22,Bank Transfer,Electronics,Gaming Mouse,Failed,Europe,2026-05-22 20:15:26,24.134.54.77,Tablet
TXN-1017005,405304,MERCH-500169,-791.14,USD,2026-04-14,Credit Card,Beauty,Skin Cleanser,Refunded,US-East,2026-04-14 02:36:37,5.95.124.253,Mobile
TXN-1017006,408662,MERCH-769341,28301.75,INR,2026-07-01,Debit Card,Food,Olive Oil,Pending,US-West,2026-07-01 14:15:49,142.183.7.5,Desktop
TXN-1017007,857422,MERCH-384990,35223.44,USD,2026-03-22,Debit Card,Books,Python Programming,Pending,US-East,2026-03-22 10:46:26,114.175.254.159,Mobile
TXN-1017008,89932,MERCH-318899,22335.5,USD,2026-06-28,Bank Transfer,Clothing,Running Shoes,Completed,Asia-Pacific,2026-06-28 09:15:58,17.57.62.82,Mobile
TXN-1017009,268939,MERCH-846139,16097.16,USD,2026-02-26,Bank Transfer,Clothing,Winter Jacket,Failed,US-East,2026-02-26 01:41:29,56.147.101.27,Tablet
TXN-1017010,94499,MERCH-322127,12101.81,AUD,2026-05-19,Debit Card,Clothing,Running Shoes,Failed,,2026-05-19 02:40:45,125.144.22.149,Mobile
TXN-1017011,380538,MERCH-478610,46958.32,USD,2026-06-21,Credit Card,Electronics,Wireless Headphones,Failed,Asia-Pacific,2026-06-21 12:22:54,178.216.139.86,Desktop
TXN-1017012,520456,MERCH-759674,18490.46,EUR,2026-04-15,Wallet,Food,Olive Oil,Pending,US-East,2026-04-15 18:08:10,2.6.23.114,Tablet
TXN-1017013,536499,MERCH-044339,37769.92,USD,2026-06-07,Wallet,Clothing,Running Shoes,Pending,India,2026-06-07 17:38:05,215.138.203.110,Mobile
TXN-1017014,888279,MERCH-472855,23326.15,AUD,2026-07-23,Wallet,Electronics,Gaming Mouse,Completed,US-East,2026-07-23 19:09:40,65.19.178.54,Tablet
TXN-1017015,243405,MERCH-490440,-2282.88,USD,2026-03-05,Wallet,Home,Desk Lamp,Refunded,Latin America,2026-03-05 19:01:53,90.70.198.120,Desktop
TXN-1017016,902814,MERCH-879789,28822.73,INR,2026-04-22,Bank Transfer,Beauty,Skin Cleanser,Completed,US-East,2026-04-22 05:03:09,79.199.153.109,Tablet
TXN-1017017,97216,MERCH-698583,40917.57,CAD,2026-07-06,Credit Card,Food,Protein Bars,Pending,Latin America,2026-07-06 13:30:48,40.93.180.234,Desktop
TXN-1017018,12224,MERCH-037626,-3366.65,USD,2026-02-25,Cash,Beauty,Skin Cleanser,Refunded,US-East,2026-02-25 11:24:14,198.161.40.10,Tablet
TXN-1017019,217168,MERCH-602852,11400.63,USD,2026-05-20,Debit Card,Food,Olive Oil,Failed,US-East,2026-05-20 02:56:24,80.246.134.193,Mobile
TXN-1017020,312224,MERCH-153314,47910.12,USD,2026-03-23,Debit Card,Electronics,Bluetooth Speaker,Failed,Europe,2026-03-23 23:58:09,158.134.115.15,Desktop
TXN-1017021,625210,MERCH-877040,17818.26,INR,2026-07-03,Credit Card,Beauty,Skin Cleanser,Failed,US-East,2026-07-03 09:54:41,5.52.5.161,Tablet
TXN-1017022,109554,MERCH-061996,642645.0,USD,2026-03-03,Bank Transfer,Food,Olive Oil,Refunded,US-West,2026-03-03 04:30:30,126.211.183.231,Mobile
TXN-1017023,584724,MERCH-994857,35108.06,AUD,2026-05-26,Wallet,Home,Desk Lamp,Completed,Latin America,2026-05-26 04:40:16,229.84.2.195,Mobile
TXN-1017024,946282,MERCH-319350,-1303.53,USD,2026-02-27,Wallet,Clothing,Running Shoes,Refunded,India,2026-02-27 21:06:33,75.227.240.216,Desktop
TXN-1017025,26555,MERCH-586992,48538.7,INR,2026-07-19,Bank Transfer,Food,Protein Bars,Pending,Asia-Pacific,2026-07-19 16:33:25,87.123.45.78,Desktop
TXN-1017026,293255,MERCH-092287,35786.64,AUD,2026-06-24,Wallet,Home,Coffee Maker,Pending,Latin America,2026-06-24 08:26:43,48.1.183.235,Desktop
TXN-1017027,589009,MERCH-851885,30041.15,GBP,2026-03-15,Cash,Clothing,Winter Jacket,Completed,US-West,2026-03-15 23:34:56,165.14.23.239,Mobile
TXN-1017028,519570,MERCH-457653,-4352.68,EUR,2026-05-07,Debit Card,Food,Protein Bars,Refunded,Latin America,2026-05-07 07:52:20,107.196.105.237,Mobile
TXN-1017029,968220,MERCH-155464,42458.06,CAD,2026-07-04,Wallet,Food,Olive Oil,Failed,Latin America,2026-07-04 07:48:43,190.76.117.161,Mobile
TXN-1017030,590831,MERCH-744622,-1903.33,CAD,2026-03-31,Cash,Books,ML Handbook,Refunded,Europe,2026-03-31 15:25:33,118.69.61.51,Mobile
TXN-1017031,710606,MERCH-119836,24079.65,INR,2026-03-20,Cash,Food,Olive Oil,Failed,Latin America,2026-03-20 15:16:47,38.78.162.143,Desktop
TXN-1017032,304941,MERCH-522996,36373.18,EUR,2026-07-07,Credit Card,Clothing,Winter Jacket,Pending,Europe,2026-07-07 05:26:10,157.223.34.109,Mobile
TXN-1017033,319227,MERCH-644613,11712.94,GBP,2026-03-15,Credit Card,Electronics,Wireless Headphones,Pending,India,2026-03-15 03:45:14,161.42.72.6,Mobile
TXN-1017034,406252,MERCH-780617,43654.74,GBP,2026-05-05,Cash,Food,Protein Bars,Failed,US-West,2026-05-05 02:22:01,184.55.97.133,Tablet
TXN-1017035,69659,MERCH-500865,-3121.49,EUR,2026-07-05,Cash,Electronics,Wireless Headphones,Refunded,India,2026-07-05 09:26:56,140.193.231.226,Desktop
TXN-1017036,902846,MERCH-135658,-23.54,CAD,2026-04-22,Cash,Clothing,Running Shoes,Refunded,US-West,2026-04-22 06:26:25,183.143.109.115,Tablet
TXN-1017037,114613,MERCH-410757,34594.47,CAD,2026-08-01,Credit Card,Clothing,Winter Jacket,Completed,India,2026-08-01 19:09:50,72.47.177.203,Tablet
TXN-1017038,164900,MERCH-334576,7651.59,GBP,2026-05-21,Cash,Home,Desk Lamp,Failed,Asia-Pacific,2026-05-21 11:56:53,48.200.216.42,Desktop
TXN-1017039,839008,MERCH-748340,-4038.94,GBP,2026-08-07,Credit Card,Home,Desk Lamp,Refunded,Asia-Pacific,2026-08-07 16:49:26,125.77.163.67,Tablet
TXN-1017040,773601,MERCH-157155,27674.43,USD,2026-03-29,Bank Transfer,Clothing,Running Shoes,Completed,Europe,2026-03-29 14:22:50,141.109.230.193,Tablet
TXN-1017041,568076,MERCH-784252,20148.6,AUD,2026-02-27,Wallet,Books,Python Programming,Failed,Europe,2026-02-27 09:57:31,229.6.15.250,Mobile
TXN-1017042,629964,MERCH-838337,-4803.25,EUR,2026-05-12,Cash,Electronics,Gaming Mouse,Refunded,Latin America,2026-05-12 07:54:53,12.234.67.58,Mobile
TXN-1017043,743863,MERCH-001936,30562.87,INR,2026-04-28,Debit Card,Clothing,Winter Jacket,Completed,US-East,2026-04-28 14:04:39,111.152.116.148,Desktop
TXN-1017044,409792,MERCH-485450,-2803.49,AUD,2026-06-08,Credit Card,Home,Desk Lamp,Refunded,Europe,2026-06-08 04:56:32,59.47.53.194,Tablet
TXN-1017045,463937,MERCH-890625,19146.93,USD,2026-06-05,Credit Card,Electronics,Bluetooth Speaker,Pending,US-East,2026-06-05 10:07:48,134.112.97.252,Desktop
TXN-1017046,885751,MERCH-445901,-2234.72,EUR,2026-03-18,Wallet,Books,ML Handbook,Refunded,India,2026-03-18 05:05:27,188.230.206.61,Tablet
TXN-1017047,247530,MERCH-294096,40382.76,CAD,2026-03-07,Debit Card,Beauty,Skin Cleanser,Pending,US-East,2026-03-07 06:27:20,145.50.160.151,Tablet
TXN-1017048,889267,MERCH-208342,19870.26,EUR,2026-08-15,Credit Card,Clothing,Winter Jacket,Completed,Asia-Pacific,2026-08-15 10:50:21,185.29.52.114,Desktop
TXN-1017049,332016,,3447.73,USD,2026-07-25,Cash,Sports,Football,Pending,India,2026-07-25 16:21:57,159.17.78.223,Desktop
TXN-1017050,247951,MERCH-894236,43444.05,INR,2026-04-17,Bank Transfer,Home,Coffee Maker,Pending,US-East,2026-04-17 09:19:51,45.100.166.198,Mobile
TXN-1017051,23109,MERCH-007333,-226.04,USD,2026-04-20,Wallet,Clothing,Winter Jacket,Refunded,Europe,2026-04-20 05:45:30,211.200.69.248,Mobile
TXN-1017052,398485,MERCH-199918,25028.28,GBP,2026-05-24,Credit Card,Beauty,Skin Cleanser,Failed,Asia-Pacific,2026-05-24 23:54:51,202.162.89.132,Tablet
TXN-1017053,423173,MERCH-462213,-4652.41,EUR,2026-07-11,Cash,Home,Coffee Maker,Refunded,Latin America,2026-07-11 05:04:37,50.33.84.50,Mobile
TXN-1017054,222436,MERCH-951805,48170.13,CAD,2026-04-02,Cash,Home,Coffee Maker,Completed,India,2026-04-02 23:52:10,114.80.78.189,Mobile
TXN-1017055,131081,MERCH-744698,15817.36,CAD,2026-04-12,Cash,Electronics,Wireless Headphones,Pending,US-West,2026-04-12 11:00:29,151.230.246.90,Mobile
TXN-1017056,7884,MERCH-788359,-1424.8,EUR,2026-03-04,Cash,Food,Olive Oil,Refunded,US-East,2026-03-04 04:10:52,56.209.3.25,Desktop
TXN-1017057,273970,MERCH-458581,26271.29,CAD,2026-05-14,Debit Card,Home,Coffee Maker,Failed,US-West,2026-05-14 19:58:12,208.146.150.25,Desktop
TXN-1017058,743367,MERCH-292746,22165.26,EUR,2026-06-25,Debit Card,Home,Desk Lamp,Completed,US-West,2026-06-25 20:40:19,75.144.140.36,Tablet
TXN-1017059,990742,MERCH-108824,7033.68,GBP,2026-05-27,Credit Card,Sports,Football,Pending,Asia-Pacific,2026-05-27 22:20:20,114.246.50.91,Tablet
TXN-1017060,524326,MERCH-146570,9436.92,INR,2026-08-13,Wallet,Sports,Football,Failed,Asia-Pacific,2026-08-13 14:20:04,156.53.235.242,Tablet
TXN-1017061,606810,MERCH-580656,-31.08,GBP,2026-04-12,Wallet,Clothing,Running Shoes,Refunded,Latin America,2026-04-12 17:52:15,179.168.88.182,Mobile
TXN-1017062,313737,MERCH-553072,-3051.39,AUD,2026-05-11,Debit Card,Home,Desk Lamp,Refunded,US-East,2026-05-11 15:25:48,185.73.229.91,Tablet
TXN-1017063,872688,MERCH-002210,18540.17,GBP,2026-03-30,Wallet,Food,Olive Oil,Completed,US-West,2026-03-30 04:46:45,235.98.18.52,Desktop
TXN-1017064,378691,MERCH-786015,-1201.52,GBP,2026-05-05,Debit Card,Beauty,Face Serum,Refunded,Latin America,2026-05-05 22:06:58,70.228.56.123,Desktop
TXN-1017065,724119,MERCH-875244,35126.83,USD,,Credit Card,Electronics,Wireless Headphones,Failed,Europe,2026-07-17 07:31:47,138.49.214.101,Mobile
TXN-1017066,966655,MERCH-545657,12083.48,EUR,2026-02-23,Credit Card,Books,Python Programming,Failed,Latin America,2026-02-23 02:58:43,56.17.19.240,Tablet
TXN-1017067,885717,MERCH-070773,31567.23,GBP,2026-06-20,Wallet,Home,Desk Lamp,Pending,US-West,2026-06-20 07:45:23,222.113.217.133,Desktop
TXN-1017068,479916,MERCH-064618,750872.0,GBP,2026-06-15,Cash,Books,ML Handbook,Pending,US-East,2026-06-15 12:35:41,89.40.26.27,Tablet
TXN-1017069,661847,MERCH-749743,-4810.22,CAD,2026-03-07,Cash,Beauty,Skin Cleanser,Refunded,US-East,2026-03-07 14:25:01,52.44.210.102,Mobile
TXN-1017070,576729,merchant-12,24981.94,USD,2026-07-23,Debit Card,,Coffee Maker,Failed,India,2026-07-23 09:15:24,43.49.17.238,Tablet
TXN-1017071,672061,MERCH-942088,-4858.59,GBP,2026-03-17,Bank Transfer,Home,Desk Lamp,Refunded,US-West,2026-03-17 14:22:41,74.4.97.209,Desktop
TXN-1012475,321991,MERCH-252952,14430.15,AUD,2026-05-01,Debit Card,Sports,Yoga Mat,Completed,US-West,2026-05-01 04:19:24,49.72.88.90,Desktop
TXN-1017073,295150,MERCH-136422,-3277.35,GBP,2026-06-19,Bank Transfer,Food,Protein Bars,Refunded,Latin America,2026-06-19 10:04:14,201.22.106.70,Desktop
TXN-1017074,264005,MERCH-021390,33378.26,EUR,2026-07-21,Credit Card,Beauty,Skin Cleanser,Failed,Latin America,2026-07-21 23:46:54,27.135.141.66,Mobile
TXN-1017075,151269,MERCH-429941,42411.81,AUD,2026-05-16,CC,Beauty,Skin Cleanser,Pending,India,2026-05-16 17:56:16,153.117.115.142,Mobile
TXN-1017076,515864,MERCH-026489,-4353.25,USD,2026-08-18,Credit Card,Sports,Football,Refunded,US-East,2026-08-18 23:25:10,106.230.138.245,Tablet
TXN-1017077,851336,MERCH-564941,38814.0,INR,2026-03-02,Cash,Home,Desk Lamp,Pending,US-East,2026-03-02 14:09:33,131.84.38.153,Mobile
TXN-1017078,827454,MERCH-766797,21006.1,AUD,2026-03-03,Debit Card,Electronics,Gaming Mouse,Completed,US-East,2026-03-03 04:50:11,94.31.251.212,Mobile
TXN-1017079,827666,MERCH-428938,-4219.36,GBP,2026-03-17,Credit Card,Home,Coffee Maker,Refunded,Latin America,2026-03-17 16:27:30,8.24.124.73,Tablet
TXN-1017080,291358,MERCH-329341,370.16,EUR,2026-04-11,Bank Transfer,Clothing,Running Shoes,Pending,US-East,2026-04-11 20:40:47,209.213.199.111,Mobile
TXN-1017081,331639,MERCH-883247,3592.21,INR,2026-03-01,Credit Card,Sports,Yoga Mat,Completed,US-West,2026-03-01 17:19:50,179.98.221.118,Mobile
TXN-1017082,986338,MERCH-294740,33023.07,USD,2026-02-27,Wallet,Clothing,Running Shoes,Completed,US-East,2026-02-27 04:50:13,81.16.198.33,Tablet
TXN-1017083,190639,MERCH-058597,434.5,USD,2026-05-16,Bank Transfer,Beauty,Face Serum,Completed,Asia-Pacific,2026-05-16 05:20:56,161.71.78.95,Desktop
TXN-1017084,202715,MERCH-652909,33234.51,GBP,2026-05-04,Debit Card,Sports,Football,Pending,Latin America,2026-05-04 02:34:26,123.188.158.142,Tablet
TXN-1017085,236828,MERCH-635535,5975.43,INR,2026-03-17,Bank Transfer,Food,Olive Oil,Failed,US-West,2026-03-17 02:53:51,117.53.197.114,Desktop
TXN-1017086,203493,MERCH-851904,11480.35,USD,2026-06-04,Wallet,Sports,Yoga Mat,Pending,Europe,2026-06-04 22:11:06,132.5.113.208,Tablet
TXN-1017087,715547,MERCH-365195,39674.68,CAD,2026-03-12,Bank Transfer,Food,Protein Bars,Pending,Latin America,2026-03-12 23:25:07,249.206.185.43,Desktop
TXN-1017088,433078,MERCH-279328,546.1,GBP,2026-04-03,Cash,Home,Desk Lamp,Pending,Europe,2026-04-03 10:00:30,198.151.180.190,Tablet
TXN-1017089,206733,MERCH-796826,45016.33,INR,2026-05-09,Credit Card,Sports,Yoga Mat,Pending,US-West,2026-05-09 13:25:18,125.28.50.84,Desktop
TXN-1017090,53783,MERCH-978498,16457.17,INR,2026-04-18,Cash,Electronics,Wireless Headphones,Pending,Europe,2026-04-18 04:12:17,252.209.62.248,Tablet
TXN-1017091,589209,MERCH-693521,-423.59,GBP,2026-03-26,Cash,Electronics,Gaming Mouse,Refunded,Asia-Pacific,2026-03-26 16:15:00,201.106.38.235,Mobile
